,ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
6925,B-4230,n-methyl-2-isopropylphenylcarbam,"InChI=1S/C11H15NO2/c1-8(2)9-6-4-5-7-10(9)14-11(13)12-3/h4-8H,1-3H3,(H,12,13)",QBSJMKIUCUGGNG-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1C(C)C,-2.6841,0.08945,2.0,G3,193.246,2.5282,55.6147,14.0,2.0,1.0,3.0,2.0,76.0,1.0,0.0,0.0,1.0,38.33,84.0810432,2.897263379,320.8184996
6310,B-3286,"8-quinolinecarboxylic acid, 5-nitro-","InChI=1S/C10H6N2O4/c13-10(14)7-3-4-8(12(15)16)6-2-1-5-11-9(6)7/h1-5H,(H,13,14)",HXHZCOASPJWXPP-UHFFFAOYSA-N,OC(=O)c1ccc(c2cccnc12)[N+]([O-])=O,-3.1656,0.0,1.0,G1,218.168,1.8412,55.3567,16.0,4.0,1.0,6.0,2.0,80.0,2.0,0.0,0.0,2.0,93.33,89.30638932,2.872654786,541.8887653
1871,A-3075,2-isopropoxyethyl acetate,"InChI=1S/C7H14O3/c1-6(2)9-4-5-10-7(3)8/h6H,4-5H2,1-3H3",HCDJVEYJSSTYSW-UHFFFAOYSA-N,CC(C)OCCOC(C)=O,-0.165775242,0.0,1.0,G1,146.186,0.9745,37.721,10.0,3.0,0.0,3.0,4.0,60.0,0.0,0.0,0.0,0.0,35.53,61.31751627,2.98069223,99.02434166
4592,B-1330,"1(3h)-isobenzofuranone, 6-nitro-","InChI=1S/C8H5NO4/c10-8-7-3-6(9(11)12)2-1-5(7)4-13-8/h1-3H,4H2",RNWGZXAHUPFXLL-UHFFFAOYSA-N,[O-][N+](=O)c1ccc2COC(=O)c2c1,-2.6511,0.0,1.0,G1,179.131,1.2652,42.2159,13.0,4.0,0.0,5.0,1.0,66.0,1.0,0.0,1.0,2.0,69.44,73.08349925,2.535184303,399.1305421
9142,F-391,2-(4-Hydroxybenzoyl)benzoic acid,"InChI=1S/C14H10O4/c15-10-7-5-9(6-8-10)13(16)11-3-1-2-4-12(11)14(17)18/h1-8,15H,(H,17,18)",YGTUPRIZNBMOFV-UHFFFAOYSA-N,O=C(O)C1=C(C(=O)C2=CC=C(O)C=C2)C=CC=C1,-2.73,0.07325,2.0,G3,242.23,2.3214,64.9406,18.0,3.0,2.0,4.0,3.0,90.0,2.0,0.0,0.0,2.0,74.6,103.1298933,2.459795907,599.445986
1542,A-2615,"nickel(2+) ion butan-1-amine 2-{[2-oxido-5-(2,4,4-trimethylpentan-2-yl)phenyl]sulfanyl}-4-(2,4,4-trimethylpentan-2-yl)benzen-1-olate","InChI=1S/C28H42O2S.C4H11N.Ni/c1-25(2,3)17-27(7,8)19-11-13-21(29)23(15-19)31-24-16-20(12-14-22(24)30)28(9,10)18-26(4,5)6;1-2-3-4-5;/h11-16,29-30H,17-18H2,1-10H3;2-5H2,1H3;/q;;+2/p-2",DPLLDVMBMPQDCO-UHFFFAOYSA-L,[Ni++].CCCCN.CC(C)(C)CC(C)(C)c1ccc([O-])c(Sc2cc(ccc2[O-])C(C)(C)CC(C)(C)C)c1,-6.446040594,0.0,1.0,G1,572.525,8.1553,154.0574,37.0,4.0,1.0,5.0,8.0,212.0,2.0,0.0,0.0,2.0,72.14,241.8913916,1.96e-06,894.2289831
8278,C-2279,"diclofop;  (rs)-2-[4-(2,4-dichlorophenoxy)phenoxy]propanoic acid","InChI=1S/C15H12Cl2O4/c1-9(15(18)19)20-11-3-5-12(6-4-11)21-14-7-2-10(16)8-13(14)17/h2-9H,1H3,(H,18,19)",OOLBCHYXZDXLDS-UHFFFAOYSA-N,CC(OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1)C(O)=O,-5.04,0.0,1.0,G1,327.163,4.6376,80.7038,21.0,3.0,1.0,6.0,5.0,110.0,2.0,0.0,0.0,2.0,55.76,131.3727024,2.068142491,640.621919
6495,B-3482,"hexanal, 5-hydroxy-, (r)-","InChI=1S/C6H12O2/c1-6(8)4-2-3-5-7/h5-6,8H,2-4H2,1H3/t6-/m1/s1",YRMUTQRWVGDUBW-ZCFIWIBFSA-N,C[C@@H](O)CCCC=O,-0.463,0.0,1.0,G1,116.16,0.7364,31.5958,8.0,2.0,1.0,2.0,4.0,48.0,0.0,0.0,0.0,0.0,37.3,49.51971745,2.814002148,59.54887502
3571,A-5994,disulfanylidenemolybdenum,InChI=1S/Mo.H2S/h;1H2,QYSJWHFJGCFRDE-UHFFFAOYSA-N,S.[Mo],-5.812990187,0.0,1.0,G1,130.023,0.1103,10.381,2.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,34.94942031,0.0,2.0
5287,B-2134,"propanamide, n-hexadecyl-2-hydroxy-","InChI=1S/C19H39NO2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-19(22)18(2)21/h18,21H,3-17H2,1-2H3,(H,20,22)",SNUWGZLOWPBEIJ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCNC(=O)C(C)O,-3.6512,0.0,1.0,G1,313.526,4.9647,95.0025,22.0,2.0,2.0,3.0,16.0,132.0,0.0,0.0,0.0,0.0,49.33,137.8138271,3.040574835,241.5896823
1892,A-3104,calcium bis(dihydrogenorthophosphate),"InChI=1S/Ca.2H3O4P/c;2*1-5(2,3)4/h;2*(H3,1,2,3,4)/q+2;;/p-2",YYRMJZQKEFZXMX-UHFFFAOYSA-L,[Ca++].O[P](O)([O-])=O.O[P](O)([O-])=O,-0.396643053,0.0,1.0,G1,234.05,-3.502,29.8422,11.0,4.0,4.0,11.0,0.0,64.0,0.0,0.0,0.0,0.0,161.18,91.36053192,-1.07e-07,124.4015466
6802,B-4043,1-nitropentane,"InChI=1S/C5H11NO2/c1-2-3-4-5-6(7)8/h2-5H2,1H3",BVALZCVRLDMXOQ-UHFFFAOYSA-N,CCCCC[N+]([O-])=O,-1.9548,0.0,1.0,G1,117.148,1.4533,31.3864,8.0,2.0,0.0,3.0,4.0,48.0,0.0,0.0,0.0,0.0,43.14,48.85199521,2.822354554,72.82892142
7669,C-1272,dextromethorphan,"InChI=1S/C18H25NO/c1-19-10-9-18-8-4-3-5-15(18)17(19)11-13-6-7-14(20-2)12-16(13)18/h6-7,12,15,17H,3-5,8-11H2,1-2H3",MKXZASYAUGDDCJ-UHFFFAOYSA-N,COC1=CC2=C(CC3C4CCCCC24CCN3C)C=C1,-3.48,0.0,1.0,G1,271.404,3.3834,81.369,20.0,2.0,0.0,2.0,1.0,108.0,1.0,2.0,3.0,4.0,12.47,121.6665939,1.878064713,526.1495493
587,A-1034,"2-chloro-1,3-benzothiazole",InChI=1S/C7H4ClNS/c8-7-9-5-3-1-2-4-6(5)10-7/h1-4H,BSQLQMLFTHJVKS-UHFFFAOYSA-N,Clc1sc2ccccc2n1,-2.732588375,0.0,1.0,G1,169.636,2.9497,44.63,10.0,2.0,0.0,3.0,0.0,50.0,2.0,0.0,0.0,2.0,12.89,67.27634513,2.876510167,322.1335934
7370,C-571,methyl 2-(4-chlorophenylsulfonyl)acetate;  2-(4-chlorophenylsulfonyl)acetic acid methyl ester,"InChI=1S/C9H9ClO4S/c1-14-9(11)6-15(12,13)8-4-2-7(10)3-5-8/h2-5H,6H2,1H3",RWMPWXCERLGUAF-UHFFFAOYSA-N,COC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-2.38,0.0,1.0,G1,248.687,1.2867,55.5208,15.0,4.0,0.0,6.0,3.0,82.0,1.0,0.0,0.0,1.0,60.44,92.7299614,2.963576146,449.5056178
2336,A-3892,2-(2-{2-[(2-methylprop-2-enoyl)oxy]ethoxy}ethoxy)ethyl 2-methylprop-2-enoate,"InChI=1S/C14H22O6/c1-11(2)13(15)19-9-7-17-5-6-18-8-10-20-14(16)12(3)4/h1,3,5-10H2,2,4H3",HWSSEYVMGDIFMH-UHFFFAOYSA-N,CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,-1.900555252,0.0,1.0,G1,286.324,1.2582,73.184,20.0,6.0,0.0,6.0,11.0,114.0,0.0,0.0,0.0,0.0,71.06,118.8815176,3.252437858,313.5732912
7986,C-1851,acetaminophen  butyrate,"InChI=1S/C12H15NO3/c1-3-4-12(15)16-11-7-5-10(6-8-11)13-9(2)14/h5-8H,3-4H2,1-2H3,(H,13,14)",AHSNWUAHWPTIFM-UHFFFAOYSA-N,CCCC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.83,0.0,1.0,G1,221.256,2.3505,61.2887,16.0,3.0,1.0,4.0,4.0,86.0,1.0,0.0,0.0,1.0,55.4,94.60750742,2.571316213,370.3551922
1074,A-1850,2-[(2-methylprop-2-enoyl)oxy]ethyl 2-methylprop-2-enoate,"InChI=1S/C10H14O4/c1-7(2)9(11)13-5-6-14-10(12)8(3)4/h1,3,5-6H2,2,4H3",STVZJERGLQHEKB-UHFFFAOYSA-N,CC(=C)C(=O)OCCOC(=O)C(C)=C,-2.261313265,0.0,1.0,G1,198.218,1.225,51.546,14.0,4.0,0.0,4.0,5.0,78.0,0.0,0.0,0.0,0.0,52.6,83.19465865,3.571887517,237.2955636
68,A-113,"(1R,2S,5R)-5-methyl-2-(propan-2-yl)cyclohexyl (2S)-2-hydroxypropanoate","InChI=1S/C13H24O3/c1-8(2)11-6-5-9(3)7-12(11)16-13(15)10(4)14/h8-12,14H,5-7H2,1-4H3/t9-,10+,11+,12-/m1/s1",UJNOLBSYLSYIBM-NOOOWODRSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O,-2.979987205,0.0,1.0,G1,228.332,2.3712,62.9038,16.0,3.0,1.0,3.0,3.0,94.0,0.0,1.0,1.0,1.0,46.53,98.18202633,2.607345789,235.3322057
6158,B-3116,"4-cycloocten-1-amine, n,n-dimethyl-","InChI=1S/C10H19N/c1-11(2)10-8-6-4-3-5-7-9-10/h3-4,10H,5-9H2,1-2H3",BRRJALXGYRSYAI-UHFFFAOYSA-N,CN(C)C1CCCC=CCC1,-1.6004,0.0,1.0,G1,153.269,2.4369,49.7,11.0,1.0,0.0,1.0,1.0,64.0,0.0,0.0,1.0,1.0,3.24,70.08812954,2.3538386,126.8344669
7981,C-1846,pteridine-2-thione,"InChI=1S/C6H4N4S/c11-6-9-3-4-5(10-6)8-2-1-7-4/h1-3H,(H,8,9,10,11)",DAAQPMSPBHQGQA-UHFFFAOYSA-N,S=C1NC2=C(C=N1)N=CC=N2,-2.68,0.045,2.0,G3,164.193,1.08239,42.5177,11.0,4.0,1.0,5.0,0.0,54.0,2.0,0.0,0.0,2.0,54.46,67.35043982,2.935350798,435.5303709
5016,B-1838,"7h-purine, 2,6-dichloro-7-methyl-","InChI=1S/C6H4Cl2N4/c1-12-2-9-5-3(12)4(7)10-6(8)11-5/h2H,1H3",HVMUWHZAZGTMJK-UHFFFAOYSA-N,Cn1cnc2nc(Cl)nc(Cl)c12,-1.1522,0.0,1.0,G1,203.032,1.6701,46.324,12.0,4.0,0.0,6.0,0.0,62.0,2.0,0.0,0.0,2.0,43.6,78.16261807,2.926885757,436.2858603
7737,C-1389,n-methyl-n-(2-(2'-acetoxy)benzoyloxy)acetylglycine ethyl ester,"InChI=1S/C16H19NO7/c1-4-22-15(20)9-17(3)14(19)10-23-16(21)12-7-5-6-8-13(12)24-11(2)18/h5-8H,4,9-10H2,1-3H3",ZEMRQSGEJWXCQZ-UHFFFAOYSA-N,CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.55,0.0,1.0,G1,337.328,0.7902,82.3035,24.0,7.0,0.0,8.0,7.0,130.0,1.0,0.0,0.0,1.0,99.21,138.827382,2.61226254,626.6068704
582,A-1028,"zinc 4-methyl-2-thioxo-2,3-dihydrobenzimidazol-1-ide 7-methyl-2-thioxo-2,3-dihydrobenzimidazol-1-ide","InChI=1S/2C8H8N2S.Zn/c2*1-5-3-2-4-6-7(5)10-8(11)9-6;/h2*2-4H,1H3,(H2,9,10,11);/q;;+2/p-2",GHPJYLIEFFVDGR-UHFFFAOYSA-L,[Zn++].Cc1cccc2[N-]C(=S)Nc12.Cc3cccc4NC(=S)[N-]c34,-4.08795879,0.0,1.0,G1,391.84,4.32352,94.3794,23.0,2.0,2.0,7.0,0.0,112.0,4.0,0.0,0.0,4.0,59.78,156.0460471,1.6e-07,969.0023064
7050,B-4407,halothane,"InChI=1S/C2HBrClF3/c3-1(4)2(5,6)7/h1H",BCQZXOMGPXTTIC-UHFFFAOYSA-N,FC(F)(F)C(Cl)Br,-1.7043,0.14715,2.0,G3,197.381,2.5085,24.623,7.0,0.0,0.0,5.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,51.77161318,3.541196965,58.44547197
7841,C-1608,2-methylbenzyl  alcohol,"InChI=1S/C8H10O/c1-7-4-2-3-5-8(7)6-9/h2-5,9H,6H2,1H3",XPNGNIFUDRPBFJ-UHFFFAOYSA-N,CC1=CC=CC=C1CO,-1.09,0.0,1.0,G1,122.167,1.48732,37.1018,9.0,1.0,1.0,1.0,1.0,48.0,1.0,0.0,0.0,1.0,20.23,54.9555211,3.006524007,193.514053
7638,C-1208,"simetryne; 2-methylthio-4,6-di(ethylamino)-1,3,5-triazine","InChI=1S/C8H15N5S/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)",MGLWZSOBALDPEK-UHFFFAOYSA-N,CCNC1=NC(=NC(=N1)NCC)SC,-2.73,0.0271,2.0,G3,213.31,1.4571,59.9354,14.0,6.0,2.0,6.0,5.0,78.0,1.0,0.0,0.0,1.0,62.73,88.13789203,2.880038731,266.8101697
5915,B-2843,"2,2',3,3',4,6'-hexachlorobiphenyl",InChI=1S/C12H4Cl6/c13-6-3-4-7(14)11(17)9(6)5-1-2-8(15)12(18)10(5)16/h1-4H,OKBJVIVEFXPEOU-UHFFFAOYSA-N,Clc1ccc(c(Cl)c1Cl)c2c(Cl)ccc(Cl)c2Cl,-7.65,0.0,1.0,G1,360.882,7.274,81.938,18.0,0.0,0.0,6.0,1.0,94.0,2.0,0.0,0.0,2.0,0.0,134.3080947,2.778713117,620.4500799
8313,C-2324,"2,2',3,3',4,6'-hexachlorodiphenyl  ether",InChI=1S/C12H4Cl6O/c13-5-3-4-8(11(18)9(5)16)19-12-7(15)2-1-6(14)10(12)17/h1-4H,YDVYLSIVXYLBBX-UHFFFAOYSA-N,ClC1=C(Cl)C(=C(OC2=C(Cl)C=CC(=C2Cl)Cl)C=C1)Cl,-7.96,0.0,1.0,G1,376.881,7.3993,83.018,19.0,1.0,0.0,7.0,2.0,100.0,2.0,0.0,0.0,2.0,9.23,139.4216399,2.480658012,640.6021142
323,A-545,nonyl acetate,"InChI=1S/C11H22O2/c1-3-4-5-6-7-8-9-10-13-11(2)12/h3-10H2,1-2H3",GJQIMXVRFNLMTB-UHFFFAOYSA-N,CCCCCCCCCOC(C)=O,-4.47086065,0.0,1.0,G1,186.295,3.3001,54.626,13.0,2.0,0.0,2.0,8.0,78.0,0.0,0.0,0.0,0.0,26.3,81.6637395,2.872918759,121.2586864
92,A-147,dioxido-oxosilane; lead(+2) cation,InChI=1S/O3Si.Pb/c1-4(2)3;/q-2;+2,AFPIWWDEGJLLCL-UHFFFAOYSA-N,[Pb++].[O-][Si]([O-])=O,-6.6197116,0.0,1.0,G1,283.283,-3.2584,12.1945,5.0,3.0,0.0,5.0,0.0,26.0,0.0,0.0,0.0,0.0,63.19,50.69643661,0.0,29.87430298
2226,A-3687,2-methyloxirane,"InChI=1S/C3H6O/c1-3-2-4-3/h3H,2H2,1H3/t3-/m0/s1",GOOHAUXETOMSMM-VKHMYHEASA-N,C[C@H]1CO1,0.838033384,0.0,1.0,G1,58.08,0.4051,15.414,4.0,1.0,0.0,1.0,0.0,24.0,0.0,1.0,1.0,1.0,12.53,25.57684933,2.171098318,22.46439345
7974,C-1834,3-propanoyloxymethyl-5-fluorouracil,"InChI=1S/C8H9FN2O4/c1-2-6(12)15-4-11-7(13)5(9)3-10-8(11)14/h3H,2,4H2,1H3,(H,10,14)",BRSJKDUSGHPJJY-UHFFFAOYSA-N,CCC(=O)OCN1C(=O)NC=C(F)C1=O,-0.77,0.0,1.0,G1,216.168,-0.4136,47.6637,15.0,5.0,1.0,7.0,3.0,82.0,1.0,0.0,0.0,1.0,81.16,83.30408596,2.950094227,476.2653928
1053,A-1814,1-phenylpyrazolidin-3-one,"InChI=1S/C9H10N2O/c12-9-6-7-11(10-9)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,12)",CMCWWLVWPDLCRM-UHFFFAOYSA-N,O=C1CCN(N1)c2ccccc2,-1.144823301,0.0,1.0,G1,162.192,0.9279,46.5477,12.0,2.0,1.0,3.0,1.0,62.0,1.0,1.0,1.0,2.0,32.34,70.96175228,2.163151358,283.8398264
935,A-1623,"N,N-dimethyldecan-1-amine","InChI=1S/C12H27N/c1-4-5-6-7-8-9-10-11-12-13(2)3/h4-12H2,1-3H3",YWWNNLPSZSEZNZ-UHFFFAOYSA-N,CCCCCCCCCCN(C)C,-4.045287835,0.195033693,2.0,G3,185.355,3.6887,61.164,13.0,1.0,0.0,1.0,9.0,80.0,0.0,0.0,0.0,0.0,3.24,84.51344796,2.835406156,89.12526634
6374,B-3354,dithiopyr,"InChI=1S/C15H16F5NO2S2/c1-6(2)5-7-8(13(22)24-3)10(12(16)17)21-11(15(18,19)20)9(7)14(23)25-4/h6,12H,5H2,1-4H3",YUBJPYNSGLJZPQ-UHFFFAOYSA-N,CSC(=O)c1c(CC(C)C)c(C(=O)SC)c(nc1C(F)F)C(F)(F)F,-5.4575,0.0,1.0,G1,401.422,5.2429,88.429,25.0,5.0,0.0,10.0,5.0,140.0,1.0,0.0,0.0,1.0,47.03,149.6974135,4.054004921,674.866054
7487,C-870,"sulfisomidine;  2,6-dimethyl-4-sulfapyrimidine","InChI=1S/C12H14N4O2S/c1-8-7-12(15-9(2)14-8)16-19(17,18)11-5-3-10(13)4-6-11/h3-7H,13H2,1-2H3,(H,14,15,16)",YZMCKZRAOLZXAZ-UHFFFAOYSA-N,CC1=CC(=NC(=N1)C)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.3,0.03564317,3.0,G5,278.337,1.47644,73.1689,19.0,5.0,2.0,7.0,3.0,100.0,2.0,0.0,0.0,2.0,97.97,111.3082063,2.330509006,675.9193645
5943,B-2872,"1,1'-biphenyl, 2,2',3,3',4,5',6-heptachloro-",InChI=1S/C12H3Cl7/c13-4-1-5(10(17)7(15)2-4)9-6(14)3-8(16)11(18)12(9)19/h1-3H,KJBDZJFSYQUNJT-UHFFFAOYSA-N,Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.68,0.0,1.0,G1,395.327,7.9274,86.948,19.0,0.0,0.0,7.0,1.0,100.0,2.0,0.0,0.0,2.0,0.0,144.6113609,2.834076377,663.8579667
4329,B-1014,"3-hydroxy-4-oxo-4h-pyran-2,6-dicarboxylic acid","InChI=1S/C7H4O7/c8-2-1-3(6(10)11)14-5(4(2)9)7(12)13/h1,12-13H,(H,10,11)",SELRUPTWVICDPZ-UHFFFAOYSA-N,OC(O)=C1OC(=CC(=O)C1=O)C(O)=O,-1.377,0.0,1.0,G1,200.102,-0.5916,39.1014,14.0,6.0,3.0,7.0,1.0,74.0,0.0,0.0,1.0,1.0,121.13,76.52467928,3.186501178,382.842491
3832,B-289,rotenone,"InChI=1S/C23H22O6/c1-11(2)16-8-14-15(28-16)6-5-12-22(24)21-13-7-18(25-3)19(26-4)9-17(13)27-10-20(21)29-23(12)14/h5-7,9,16,20-21H,1,8,10H2,2-4H3/t16-,20-,21+/m1/s1",JUVIOZPCNVVQFO-HBGVWJBISA-N,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(C)=C,-6.2949,0.0,1.0,G1,394.423,3.7033,105.9045,29.0,6.0,0.0,6.0,3.0,150.0,2.0,0.0,3.0,5.0,63.22,168.5250123,1.581624927,1040.148959
2550,A-4267,"1-N,1-N-bis(2-hydroxyethyl)benzene-1,4-bis(aminium) sulfate","InChI=1S/C10H16N2O2.H2O4S/c11-9-1-3-10(4-2-9)12(5-7-13)6-8-14;1-5(2,3)4/h1-4,13-14H,5-8,11H2;(H2,1,2,3,4)",KMCFMEHSEWDYKG-UHFFFAOYSA-N,Nc1ccc(cc1)N(CCO)CCO.O[S](O)(=O)=O,-0.218413053,0.0,1.0,G1,294.329,-0.593,71.4164,19.0,6.0,5.0,9.0,5.0,110.0,1.0,0.0,0.0,1.0,144.32,111.2170682,5.55e-07,433.5926109
9331,F-664,octyl 4-hydroxy-3-iodobenzoate,"InChI=1S/C15H21IO3/c1-2-3-4-5-6-7-10-19-15(18)12-8-9-14(17)13(16)11-12/h8-9,11,17H,2-7,10H2,1H3",LEFFMFUNHSGTAE-UHFFFAOYSA-N,CCCCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-4.67,0.0,1.0,G1,376.234,4.5141,84.4823,19.0,3.0,1.0,4.0,8.0,106.0,1.0,0.0,0.0,1.0,46.53,128.0470214,2.218736902,404.3772021
531,A-950,butoxybenzene,"InChI=1S/C10H14O/c1-2-3-9-11-10-7-5-4-6-8-10/h4-8H,2-3,9H2,1H3",YFNONBGXNFCTMM-UHFFFAOYSA-N,CCCCOc1ccccc1,-3.613249563,0.0,1.0,G1,150.221,2.8655,46.845,11.0,1.0,0.0,1.0,4.0,60.0,1.0,0.0,0.0,1.0,9.23,68.00471681,2.275801287,181.3240823
248,A-416,"1,3-bis(2-methylphenyl)guanidine","InChI=1S/C15H17N3/c1-11-7-3-5-9-13(11)17-15(16)18-14-10-6-4-8-12(14)2/h3-10H,1-2H3,(H3,16,17,18)",OPNUROKCUBTKLF-UHFFFAOYSA-N,Cc1ccccc1NC(N)=Nc2ccccc2C,-3.533884584,0.0,1.0,G1,239.322,3.36174,77.2631,18.0,1.0,2.0,3.0,2.0,92.0,2.0,0.0,0.0,2.0,50.41,107.368399,2.204665535,573.4563266
5136,B-1964,"glycine, n-(2-cyanoethyl)-","InChI=1S/C5H8N2O2/c6-2-1-3-7-4-5(8)9/h7H,1,3-4H2,(H,8,9)",KZUBZCHAWPDYQX-UHFFFAOYSA-N,OC(=O)CNCCC#N,0.3237,0.0,1.0,G1,128.131,-0.42572,30.7355,9.0,3.0,2.0,4.0,4.0,50.0,0.0,0.0,0.0,0.0,73.12,53.0972172,2.937573526,127.4099095
6662,B-3757,"3,5-dichlorobenzoic acid","InChI=1S/C7H4Cl2O2/c8-5-1-4(7(10)11)2-6(9)3-5/h1-3H,(H,10,11)",CXKCZFDUOYMOOP-UHFFFAOYSA-N,OC(=O)c1cc(Cl)cc(Cl)c1,-3.1137,0.0,1.0,G1,191.013,2.6916,43.4213,11.0,1.0,1.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,37.3,73.35863354,3.186012534,276.2420898
300,A-499,"1,7,7-trimethylbicyclo[2.2.1]hept-2-yl acetate","InChI=1S/C12H20O2/c1-8(13)14-10-7-9-5-6-12(10,4)11(9,2)3/h9-10H,5-7H2,1-4H3/t9-,10+,12+/m0/s1",KGEKLUUHTZCSIP-HOSYDEDBSA-N,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,-3.496323842,0.0,1.0,G1,196.29,2.7643,54.783,14.0,2.0,0.0,2.0,1.0,80.0,0.0,2.0,2.0,2.0,26.3,86.01701931,2.225540267,269.4952945
8889,E-1036,naphthacene,InChI=1S/C18H12/c1-2-6-14-10-18-12-16-8-4-3-7-15(16)11-17(18)9-13(14)5-1/h1-12H,IFLREYGFSNHWGE-UHFFFAOYSA-N,c(c(cc(c1ccc2)c2)cc(c3ccc4)c4)(c1)c3,-8.6,0.22249357,3.0,G5,228.294,5.1462,78.96,18.0,0.0,0.0,0.0,0.0,84.0,4.0,0.0,0.0,4.0,0.0,105.4763967,2.197069577,728.2526221
8595,D-1513,"4-heptanol, 2,6-dimethyl-","InChI=1S/C9H20O/c1-7(2)5-9(10)6-8(3)4/h7-10H,5-6H2,1-4H3",HXQPUEQDBSPXTE-UHFFFAOYSA-N,CC(C)CC(O)CC(C)C,-2.159,0.1759,2.0,G3,144.258,2.4395,44.9168,10.0,1.0,1.0,1.0,4.0,62.0,0.0,0.0,0.0,0.0,20.23,64.4530217,3.337430349,66.79745155
847,A-1468,2-methyldodecan-1-ol,"InChI=1S/C13H28O/c1-13(2)11-9-7-5-3-4-6-8-10-12-14/h13-14H,3-12H2,1-2H3",XUJLWPFSUCHPQL-UHFFFAOYSA-N,CC(C)CCCCCCCCCCO,-5.000794033,0.313980408,3.0,G5,200.366,4.1456,63.4768,14.0,1.0,1.0,1.0,10.0,86.0,0.0,0.0,0.0,0.0,20.23,89.91279015,2.851917177,99.40868524
1280,A-2225,"(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene","InChI=1S/C15H24/c1-11-6-5-7-12(2)13-10-15(3,4)14(13)9-8-11/h6,13-14H,2,5,7-10H2,1,3-4H3/b11-6+/t13-,14-/m1/s1",NPNUFJAVOOONJE-GFUGXAQUSA-N,C\C1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1,-6.337261665,0.014322591,2.0,G3,204.357,4.7252,66.743,15.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0,2.0,2.0,0.0,94.45757226,2.119623126,293.1601712
6035,B-2979,"pentanamide, n,n'-1,2-ethanediylbis-","InChI=1S/C12H24N2O2/c1-3-5-7-11(15)13-9-10-14-12(16)8-6-4-2/h3-10H2,1-2H3,(H,13,15)(H,14,16)",RPTHWMGVZGXIPQ-UHFFFAOYSA-N,CCCCC(=O)NCCNC(=O)CCCC,-1.8145,0.0,1.0,G1,228.336,1.5992,65.0694,16.0,2.0,2.0,4.0,9.0,94.0,0.0,0.0,0.0,0.0,58.2,98.17638285,3.312575555,183.1954412
9656,F-1120,"4,4a,8,8a-tetrahydro-[1,3]dioxino[4,5-e][1,3]dioxin-8-ylmethanol","InChI=1S/C7H12O5/c8-1-5-7-6(11-4-10-5)2-9-3-12-7/h5-8H,1-4H2",YSFJEZDRDFWOKZ-UHFFFAOYSA-N,OCC1OCOC2COCOC12,-0.62,0.0,1.0,G1,176.168,-0.9069,37.3908,12.0,5.0,1.0,5.0,1.0,70.0,0.0,2.0,2.0,2.0,57.15,70.16565608,1.986690508,141.9772742
7928,C-1758,7-methylpteridine,"InChI=1S/C7H6N4/c1-5-2-9-6-3-8-4-10-7(6)11-5/h2-4H,1H3",KOCYTWBTXZOUFS-UHFFFAOYSA-N,CC1=NC2=C(C=NC=N2)N=C1,-0.01,0.414587026,3.0,G5,146.153,0.72822,39.865,11.0,4.0,0.0,4.0,0.0,54.0,2.0,0.0,0.0,2.0,51.56,63.35660169,2.828901216,384.8522869
4357,B-1049,1-chloro-2-methylpropene,"InChI=1S/C4H7Cl/c1-4(2)3-5/h3H,1-2H3",KWISWUFGPUHDRY-UHFFFAOYSA-N,CC(C)=CCl,-1.9569,0.0,1.0,G1,90.553,2.1489,25.284,5.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,37.44774057,3.143197306,41.60964047
